,Unnamed: 0,Unnamed: 0.1,date,location,text
105,123,123,07 07 2020 19 41,pune maharashtra india,rt positive coronavirus testrate today maharashtra province mumbai pune india 22 higher numbers gu
106,124,124,07 07 2020 19 41,hyderabad india,rt 1340 beds covid patients available gandhi hospital 1058 king koti 238 chest hospital 25 fever hospital
107,125,125,07 07 2020 19 41,bengaluru india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
108,126,126,07 07 2020 19 40,bhavnagar india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
109,127,127,07 07 2020 19 40,mumbai india,rt md er doctor sending kids school arizona fucking pandemic okay risking life trea
110,128,128,07 07 2020 19 40,bengaluru india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
111,129,129,07 07 2020 19 39,bengaluru india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
112,130,130,07 07 2020 19 39,india,rt andhrapradesh takes one proactive step towards fighting covid19 includes covid treatment suspected confi
113,131,131,07 07 2020 19 39,bengaluru india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
114,132,132,07 07 2020 19 39,india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
115,133,133,07 07 2020 19 38,bengaluru india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
116,134,134,07 07 2020 19 38,vijayawada india,rt apfightscorona apsrtc three andhra road transport corporation staff died covid 19 77 others infected https
117,135,135,07 07 2020 19 37,anantapur india,rt come telangana govt money demolish existing secretariat amp build new one claims lost money du
118,136,136,07 07 2020 19 37,bengaluru south india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
119,137,137,07 07 2020 19 35,india,rt randhawa
120,138,138,07 07 2020 19 35,new delhi india,founded anti imperialist global long history bringing market low priced generic
121,139,139,07 07 2020 19 35,mumbai india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
122,140,140,07 07 2020 19 34,uttar pradesh india,rt informed mla nilagiri tested positive covid 19 self quarantined official reside
123,141,141,07 07 2020 19 34,chennai india,get health insurance family individual insurance healthinsurance business covid finance care life
124,142,142,07 07 2020 19 32,hyderabad india,rt andhrapradesh takes one proactive step towards fighting covid19 includes covid treatment suspected confi
125,143,143,07 07 2020 19 32,noida india,rt makkah masjid mumbai turned oxygen center city struggles keep covid surge control http
126,144,144,07 07 2020 19 32,india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
127,145,145,07 07 2020 19 29,uttar pradesh india,rt randhawa
128,146,146,07 07 2020 19 28,lucknow india,rt indiawillwin new normal etiquettes combat covid 19 get symptoms diagnosed calling 91 522 3515700 amp
129,147,147,07 07 2020 19 28,lucknow india,rt covid 19 new normal etiquettes combat covid 19 ts stayalert staysafe lucknowfightscorona get symptom
130,149,149,07 07 2020 19 28,lucknow india,rt indiawillwin parenting tips covid 19 lucknowfightscorona stayalert staysafe get symptoms diagnosed
131,150,150,07 07 2020 19 28,lucknow india,rt covid 19 maskamust get symptoms diagnosed calling 91 522 3515700 lucknowfightscorona get symptoms
132,151,151,07 07 2020 19 27,lucknow india,rt indiawillwin stigmatise covid 19 survivors stayalert staysafe lucknowfightscorona get symptoms diagnos
133,152,152,07 07 2020 19 27,lucknow india,rt coronawarriors meet dhawan brothers designing sustainable covid 19 cardboard beds lower cost amp beds
134,153,153,07 07 2020 19 27,new delhi india,rt excellent discussion today h e foreign minister malaysia wide range issues mutual
135,154,154,07 07 2020 19 27,mumbai india,rt praja hosting webinar leveraging technology education covid 19 pandemic 16th july 2020
136,155,155,07 07 2020 19 27,lucknow india,rt covid 19 unlock2 0 national directives workplaces stayalert stayhealthy lucknowfightscorona get symptoms
137,156,156,07 07 2020 19 27,lucknow india,rt indiawillwin ensuring mental health children covid 19 lucknowfightscorona get symptoms diagnosed
138,157,157,07 07 2020 19 25,lucknow india,rt covid 19 indiafightscorona operating guidelines exhaust fans stayalert staysafe stayhealthy lucknowfightscoro
139,158,158,07 07 2020 19 25,lucknow india,rt covid 19 indiafightscorona operating guidelines ceiling fans stayalert staysafe stayhealthy lucknowfightscoro
140,159,159,07 07 2020 19 24,varanasi india,rt md er doctor sending kids school arizona fucking pandemic okay risking life trea
141,160,160,07 07 2020 19 22,india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
142,161,161,07 07 2020 19 21,kerala india,rt 272 new covid cases amp 111 recoveries today kerala covid kerala covid 19
143,162,162,07 07 2020 19 20,tamil nadu india,rt madurai restaurant makes maskparottas create awareness covid 19 readmore
144,163,163,07 07 2020 19 20,bengaluru india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
145,164,164,07 07 2020 19 20,india sullia bengaluru delhi,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
146,165,165,07 07 2020 19 19,mumbai india,rt naik makkah masjid mumbai turned oxygen center city struggles keep covid surge control
147,166,166,07 07 2020 19 17,new delhi india,rt fadnavis nashik interacting media visits covid hospitals coronainmaharashtra
148,167,167,07 07 2020 19 15,hyderabad india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
149,168,168,07 07 2020 19 14,india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
150,169,169,07 07 2020 19 14,bengaluru india,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
151,170,170,07 07 2020 19 12,mumbai india,rt worrying news akhilgogoi prison since 200 days shown covid symptoms given proper health c
152,171,171,07 07 2020 19 11,jharkhand india,indigenouslivesmatter adivasi friends might remember evil megalomaniac invited guest
153,172,172,07 07 2020 19 11,hyderabad india,rt andhrapradesh takes one proactive step towards fighting covid19 includes covid treatment suspected confi
154,173,173,07 07 2020 19 11,madhya pradesh india,rt 25 5k cases day already beginning july surprise 2 87 lakh per day february
155,174,174,07 07 2020 19 10,thanjavur india,rt wishing thiru speedy recovery grips covid getwellsoon
156,175,175,07 07 2020 19 09,india,rt artificial intelligence produces data synthetically help treat diseases like covid 19 via com
157,176,176,07 07 2020 19 07,udupi india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
158,177,177,07 07 2020 19 07,mumbai india,rt nikhil given covid induced volatility thoughts effectively diversify portfolio portfolio
159,178,178,07 07 2020 19 07,nashik india,rt girl1 covid tests less less people wont panic government think like overcome pand
160,179,179,07 07 2020 19 06,guwahati india,rt discharge alert 3 9 7 patients discharged amid rising number covid cases heartening w
161,180,180,07 07 2020 19 05,mumbai india,covid tests less less people wont panic government think like overcome
162,181,181,07 07 2020 19 05,proud indian,rt stand tall fight covid19 today 5 us laid life line duty 395 us tested po
163,182,182,07 07 2020 19 03,maharashtra india,rt fadnavis nashik interacting media visits covid hospitals coronainmaharashtra
164,183,183,07 07 2020 19 02,vishakhapatnam india,rt andhrapradesh takes one proactive step towards fighting covid19 includes covid treatment suspected confi
165,184,184,07 07 2020 19 02,bengaluru india,covidscamkarnataka covid covid19karnataka covid19 karnataka clue number covid cases opp
166,185,185,07 07 2020 19 01,india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
167,186,186,07 07 2020 19 00,kerala india,rt daily tally new covid cases cross 300 mark first time day also sees biggest spike local trans
168,187,187,07 07 2020 18 59,hubli india,rt tnie apsrtc introducing mobile sanjeevini covid 19 test rural areas mobile janathabazar buses vijayawada
169,188,188,07 07 2020 18 58,hyderabad india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
170,189,189,07 07 2020 18 58,new delhi india,5 worst hit states terms total deaths 07 07 20 1 maharashtra 9 448 2 delhi 3 213 3
171,190,190,07 07 2020 18 58,new delhi india,5 worst hit states terms active cases 07 07 20 1 maharashtra 91 065 2 tamilnadu 46 483 3
172,191,191,07 07 2020 18 53,hyderabad india,rt sir one person named shams hails maharashtra amp lives old bo
173,192,192,07 07 2020 18 51,india,rt availability beds covid patients gandhi 1150 vacant total bed vacant govt hospitals 1 isolation
174,193,193,07 07 2020 18 50,hyderabad india,technology help flatten covid 19 curve believe read mark jules shares hitachi solutions created
175,195,195,07 07 2020 18 49,switzerland india,covid 129 new cases switzerland past 24 hours masks obligatory public transport since monda
176,196,196,07 07 2020 18 48,india,zinc price expected edge higher next 3 6 months global economic shocks covid 19 pandemi
177,197,197,07 07 2020 18 46,jharkhand india,rt bad news mahila congress national president tests covid positive getwellsoon
178,198,198,07 07 2020 18 46,faridabad india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
179,199,199,07 07 2020 18 45,mumbai india,rt nacpositivenews amid covid 19 crisis 456 830 people previously tested positive fought amp recovered pandemic
180,200,200,07 07 2020 18 43,bengaluru india,rt discharge alert 3 9 7 patients discharged amid rising number covid cases heartening w
181,201,201,07 07 2020 18 43,bengaluru india,rt despite lockdown challenges tremendous support pwd department infrastructure expansion like layin
182,203,203,07 07 2020 18 42,hyderabad india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
183,204,204,07 07 2020 18 40,india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
184,205,205,07 07 2020 18 39,diphu india,hazarika india kindly highlight issue per covid19 protocol guidelines
185,206,206,07 07 2020 18 38,bengaluru india,rt andhrapradesh takes one proactive step towards fighting covid19 includes covid treatment suspected confi
186,207,207,07 07 2020 18 38,naugarh india,rt long dry spell primary markets getting 1st ipo post covid lockdown coming one hott
187,208,207,07 07 2020 18 37,pudukkottai india,rt despite lockdown challenges tremendous support pwd department infrastructure expansion like layin
188,209,209,07 07 2020 18 37,ahmedabad india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
189,210,210,07 07 2020 18 36,pune india,rt 500 bedded covid care centre opens cwg village delhi click latest updates
190,211,211,07 07 2020 18 34,pune india,rt many citizens taking guidlines issued government serioulsy one biggest factor rise co
191,212,212,07 07 2020 18 33,new delhi india,rt innovative minds indian railways showcase creative skills combat covid ideal device ensure socialdis
192,213,213,07 07 2020 18 33,india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
193,214,214,07 07 2020 18 33,hyderabad india,rt trs leader got positive hospital admitted theyadmitted corporate hospital
194,215,215,07 07 2020 18 33,guwahati india,rt visited covid care centre patanjali yogpeeth mirza palashbari today review treatment facilities amp infra
195,216,216,07 07 2020 18 33,kolkata india,rt innovative minds indian railways showcase creative skills combat covid ideal device ensure socialdis
196,217,217,07 07 2020 18 32,vishakhapatnam india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
197,218,218,07 07 2020 18 30,vijayawada india,rt 500 bedded covid care centre opens cwg village delhi click latest updates
198,219,219,07 07 2020 18 29,ahmadabad city india,rt long dry spell primary markets getting 1st ipo post covid lockdown coming one hott
199,220,220,07 07 2020 18 29,hyderabad india,rt 500 bedded covid care centre opens cwg village delhi click latest updates
200,221,221,07 07 2020 18 29,india,500 bedded covid care centre opens cwg village delhi click latest updates
201,222,222,07 07 2020 18 27,gachibowli hyderabad india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
202,223,223,07 07 2020 18 27,new delhi india,karnataka considering awarding 5 marks neetexams students involved covid related work says minister
203,224,224,07 07 2020 18 27,indore india,rt social media borders allows one us communicate freely connect global basis grateful
204,225,225,07 07 2020 18 26,hyderabad india,rt gandhihospital protest know many us covid positive none us tested
205,226,226,07 07 2020 18 26,bardhaman india,rt kerala commando unit route march poonthura thiruvananthapuram covid cases local transmission
206,227,227,07 07 2020 18 23,ongole bengaluru india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
207,228,228,07 07 2020 18 23,hyderabad india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
208,229,229,07 07 2020 18 23,chennai india,esteemed speaker dr karthikeyan ramachandran consultant physical medicine amp rehabilitation addressing pa
209,230,230,07 07 2020 18 21,hyderabad india,rt karthik sri warned covid month february 56inchtummy busy eating litti choka neglected
210,232,232,07 07 2020 18 20,chennai india,esteemed speaker shri sam daniel stalin bureau chief ndtv addressing participants combating covid
211,233,233,07 07 2020 18 20,raipur india,rt long dry spell primary markets getting 1st ipo post covid lockdown coming one hott
212,234,234,07 07 2020 18 19,india,scientists currently decide work international union conservation nature scaly anteater sp
213,235,235,07 07 2020 18 19,hyderabad india,rt 2006 shanawaz resident mumbai sold suv help covid19pandemic patients covid covid19vic
214,236,236,07 07 2020 18 19,new delhi india,rt discharge alert 3 9 7 patients discharged amid rising number covid cases heartening w
215,237,237,07 07 2020 18 19,hyderabad india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
216,238,238,07 07 2020 18 17,new delhi india,rt till 7 pm lock 6 districts bihar due increasing number covid 19 patients patna nawada buxa
217,239,239,07 07 2020 18 15,mumbai india,rt long dry spell primary markets getting 1st ipo post covid lockdown coming one hott
218,240,240,07 07 2020 18 15,hyderabad india,rt due ongoing covid situation extreme scarcity blood especially kids suffering cancer
219,241,241,07 07 2020 18 15,mumbai india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
220,242,242,07 07 2020 18 15,chennai india,rt per data childbirths increased govt hospitals covid retaining low mortality rates whi
221,243,243,07 07 2020 18 14,karnataka india,rt come telangana govt money demolish existing secretariat amp build new one claims lost money du
222,244,244,07 07 2020 18 14,hyderabad india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
223,245,245,07 07 2020 18 14,india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
224,246,246,07 07 2020 18 14,guwahati india,rt discharge alert 3 9 7 patients discharged amid rising number covid cases heartening w
225,247,247,07 07 2020 18 14,hyderabad india,rt availability beds covid patients gandhi 1150 vacant total bed vacant govt hospitals 1 isolation
226,248,248,07 07 2020 18 13,new delhi india,rt anyone interesting reading understanding doubling covid data tweeted copy may hel
227,249,249,07 07 2020 18 13,kolkata india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
228,250,250,07 07 2020 18 12,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
229,251,251,07 07 2020 18 12,hyderabad india,rt andhrapradesh takes one proactive step towards fighting covid19 includes covid treatment suspected confi
230,252,252,07 07 2020 18 12,new delhi india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
231,253,253,07 07 2020 18 12,nagpur india,rt rahulgandhi visionary leader rightly demanded implementation nyay yojana earlies
232,254,254,07 07 2020 18 12,vijayawada india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
233,255,255,07 07 2020 18 11,chennai india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
234,257,257,07 07 2020 18 11,uttar pradesh india,rt india might see 2 87 lakh covid cases per day february 2021 study reveals
235,258,258,07 07 2020 18 10,delhi india,rt 1340 beds covid patients available gandhi hospital 1058 king koti 238 chest hospital 25 fever hospital
236,259,259,07 07 2020 18 09,agartala india,rt discharge alert 3 9 7 patients discharged amid rising number covid cases heartening w
237,260,260,07 07 2020 18 07,guwahati india,rt discharge alert 3 9 7 patients discharged amid rising number covid cases heartening w
238,261,261,07 07 2020 18 07,name,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
239,263,263,07 07 2020 18 07,mumbai india,rt tell us foodforthought comments workfromhome covid 2020 mymoneymantra
240,264,264,07 07 2020 18 06,thullur amaravati ap india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
241,265,265,07 07 2020 18 06,mumbai india,rt innovative minds indian railways showcase creative skills combat covid ideal device ensure socialdis
242,266,266,07 07 2020 18 05,india,rt covid hearing press briefing tom 4 almost month talk abt 15 aug deadl
243,267,267,07 07 2020 18 05,hyderabad india,rt join us upcoming webinar incorporating technology return office schedule learn workplace
244,268,268,07 07 2020 18 04,india,rt long way go fight pandemic determination amp shall win visited ayurvedic coll
245,269,269,07 07 2020 18 02,guwahati india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
246,270,270,07 07 2020 18 01,chhattisgarh india,rt covid hearing press briefing tom 4 almost month talk abt 15 aug deadl
