,Unnamed: 0,Unnamed: 0.1,date,location,text
101,914,914,07 07 2020 14 41,bengaluru india,pricecap private hospitals fixed govt paper zero implementation ground leve
102,915,915,07 07 2020 14 41,bengaluru india,rt tnie karnataka today reported 2062 covid 19 cases 54 deaths 1148 new cases bengaluru total positive cases karnat
103,918,918,07 07 2020 14 40,bengaluru india,bengaluru covid rise wednesday 1148 tuesday 800 monday 981 sunday 1235 saturday
104,920,920,07 07 2020 14 39,bengaluru india,rt pm deliver inaugural address indiaglobalweek 2020 1 30 pm tomorrow forum brings together
105,924,924,07 07 2020 14 38,bengaluru india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
106,957,957,07 07 2020 14 29,bengaluru india,pricecap private hospitals fixed govt paper zero implementation ground level kindly
107,978,978,07 07 2020 14 23,bengaluru india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
108,1002,1002,07 07 2020 14 13,bengaluru india,rt another day another horrific covid death bengaluru family reporter contact 25 hospitals minister health officials n
109,1026,1026,07 07 2020 14 05,bengaluru india,chinese government tried crimes humanity hiding covid19 situation china cpc
110,1028,1028,07 07 2020 14 04,bengaluru india,rt india might see 2 87 lakh covid cases per day february 2021 study reveals
111,1034,1034,07 07 2020 14 01,bengaluru india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
112,1075,1075,07 07 2020 13 48,bengaluru india,rt eam jaishankar writes bangladesh fm response latter congratulating new delhi elected unsc seat covid eam ass
113,1085,1075,07 07 2020 13 44,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
114,1087,1077,07 07 2020 13 43,bengaluru india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
115,1123,1123,07 07 2020 13 34,bengaluru india,rt india might see 2 87 lakh covid cases per day february 2021 study reveals
116,1129,1129,07 07 2020 13 33,bengaluru south india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
117,1137,1137,07 07 2020 13 31,bengaluru india,covid update state crosses 2000 mark first time new cases state 2062 new cases bengaluru
118,1140,1140,07 07 2020 13 30,bengaluru india,rt screen captures large widening disconnect markets fundamentals investors traders comfort
119,1208,1207,07 07 2020 13 10,bengaluru india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
120,1223,1223,07 07 2020 13 03,bengaluru india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
121,1226,1226,07 07 2020 13 03,bengaluru india,rt order prevent spread covid 19 corporation workers seen carrying door door fever check
122,1266,1266,07 07 2020 12 51,bengaluru india,rt aahil saif 5 twin sister amp mother urging reunite family
123,1282,1282,07 07 2020 12 46,bengaluru india,business norms changing business ecosystems changing interesting days ahead covid19 workopportunities
124,1289,1289,07 07 2020 12 43,bengaluru south india,rt thread extremely high rates charged patients covid treatment often violation
125,1292,1292,07 07 2020 12 43,bengaluru india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
126,1303,1303,07 07 2020 12 41,bengaluru india,support ground level entrepreneurs self dependency starts aatmanirbharbharat covid covid19
127,1304,1304,07 07 2020 12 41,bengaluru india,rt wearing mask washing hands social distancing best way prevent covid let help curtail
128,1313,1313,07 07 2020 12 38,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
129,1323,1323,07 07 2020 12 35,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
130,1357,1357,07 07 2020 12 28,bengaluru north india,bangalore amp karnataka needs software based streamlining availabilities private hospital beds earlies
131,1369,1369,07 07 2020 12 26,bengaluru india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
132,1374,1374,07 07 2020 12 24,bengaluru india,covidscamkarnataka karnataka govt done fair enough job containing needless issue opposition raise
133,1381,1381,07 07 2020 12 22,bengaluru south india,rt sardard isai since covid stopped going toilet dinner dude th
134,1405,1405,07 07 2020 12 15,bengaluru india,total confirmed covid 19 cases karnataka india 26815 15301 active 416 deaths 11098 cured discha
135,1431,1431,07 07 2020 12 10,bengaluru india,covidscamkarnataka bjp ministers robbed state treasury people state ree
136,1434,1434,07 07 2020 12 09,bengaluru india,rt long way go fight pandemic determination amp shall win visited ayurvedic coll
137,1448,1448,07 07 2020 12 06,bengaluru india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
138,1450,1450,07 07 2020 12 06,bengaluru south india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
139,1453,1453,07 07 2020 12 06,bengaluru india,rt actress mp sumalatha ambareesh tests positive covid mild symptoms home quarantine tod
140,1463,1463,07 07 2020 12 02,bengaluru india,rt happy announce shifa hospital constituency converted 100 bed covid facility thank
141,1492,1492,07 07 2020 11 55,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
142,1496,1496,07 07 2020 11 54,bengaluru india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
143,1520,1520,07 07 2020 11 45,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
144,1526,1526,07 07 2020 11 44,bengaluru india,rt 30yr old prudhvi raj collapses amp dies front xenia multi speciality hospital ecil hospital allegedly shoo
145,1534,1534,07 07 2020 11 42,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
146,1542,1542,07 07 2020 11 39,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
147,1557,1557,07 07 2020 11 33,bengaluru india,rt visited covid care centre patanjali yogpeeth mirza palashbari today review treatment facilities amp infra
148,1598,1598,07 07 2020 11 20,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
149,1614,1614,07 07 2020 11 13,bengaluru india,rt wearing mask washing hands social distancing best way prevent covid let help curtail
150,1627,1627,07 07 2020 11 07,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
151,1630,1630,07 07 2020 11 06,bengaluru india,rt amp franz van houten write thoughts move towards recovering covid 19 must
152,1632,1632,07 07 2020 11 05,bengaluru india,rt forefront many critical issues speaking 1 rafaledeal 2 mspforfarmers 3 right
153,1654,1654,07 07 2020 11 00,bengaluru bangalore india,rt india may become worst hit record 2 87 lakh covid cases daily 2021 mit study read http
154,1674,1674,07 07 2020 10 55,bengaluru india,rt webinar mentalhealth firstaid covid related psychosocialdistress amp building skills respond frontlin
155,1679,1679,07 07 2020 10 53,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
156,1691,1691,07 07 2020 10 49,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
157,1699,1699,07 07 2020 10 46,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
158,1708,1707,07 07 2020 10 41,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
159,1720,1720,07 07 2020 10 36,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
160,1746,1746,07 07 2020 10 29,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
161,1754,1754,07 07 2020 10 25,bengaluru india,rt innovative minds indian railways showcase creative skills combat covid ideal device ensure socialdis
162,1756,1756,07 07 2020 10 24,bengaluru india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
163,1757,1757,07 07 2020 10 24,bengaluru india,rt tripura start door door rapid antigen covid test monday
164,1771,1771,07 07 2020 10 20,bengaluru india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
165,1776,1776,07 07 2020 10 19,bengaluru india,rt ella hotel inside residential apartments made provide covid quarantine facilities
166,1778,1778,07 07 2020 10 19,bengaluru india,thank least could done compared fantastic work
167,1799,1799,07 07 2020 10 12,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
168,1814,1814,07 07 2020 10 09,bengaluru india,rt india might see 2 87 lakh covid cases per day february 2021 study reveals
169,1824,1824,07 07 2020 10 07,bengaluru india,rt platforms codifying work practices amid covid workers affected jobs get increasingly broken int
170,1833,1833,07 07 2020 10 05,bengaluru india,covid appropriate behavior indiafightscorona indiafightscoronavirus indiafightscovid19
171,1840,1840,07 07 2020 10 04,bengaluru india,rt someone say smokers vulnerable get covid definitely got check sciencesurprises yet ag
172,1845,1845,07 07 2020 10 03,bengaluru india,rt btm distributed 50 ration kits weavers family members koramangala 8th block today handloom industry ha
173,1871,1871,07 07 2020 09 59,bengaluru india,rt someone say smokers vulnerable get covid definitely got check sciencesurprises yet ag
174,1904,1904,07 07 2020 09 54,bengaluru india,rt strengthen central govt efforts reduce covid mortality aiims delhi starts tele consultation guidance state
175,1915,1915,07 07 2020 09 50,bengaluru india,rt btm distributed 50 ration kits weavers family members koramangala 8th block today handloom industry ha
176,1925,1925,07 07 2020 09 48,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
177,1928,1928,07 07 2020 09 47,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
178,1935,1935,07 07 2020 09 46,bengaluru south india,rt innovative minds indian railways showcase creative skills combat covid ideal device ensure socialdis
179,1952,1952,07 07 2020 09 40,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
180,1959,1959,07 07 2020 09 36,bengaluru india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
181,1973,1973,07 07 2020 09 30,bengaluru india,rt wearing mask washing hands social distancing best way prevent covid let help curtail
182,2005,2005,07 07 2020 09 21,bengaluru india,harrowing experience journalist tested positive covid lavu narrates various battles
183,2016,2016,07 07 2020 09 16,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
184,2027,2027,07 07 2020 09 14,bengaluru india,rt 30 33 53 76 83 ages last 5 patients died icu shifts last 2 weeks due
185,2036,2036,07 07 2020 09 11,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
186,2037,2037,07 07 2020 09 10,bengaluru india,rt discussed covid situation telangana chief secretary shri somesh kumar amp principal secretary health
187,2039,2039,07 07 2020 09 10,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
188,2068,2068,07 07 2020 09 02,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
189,2079,2079,07 07 2020 07 58,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
190,2080,2070,07 07 2020 07 57,bengaluru india,whole world lockdown teacher finds way make virtual classrooms exciting stud
191,2083,2073,07 07 2020 07 57,bengaluru india,rt wearing mask washing hands social distancing best way prevent covid let help curtail
192,2089,2079,07 07 2020 07 55,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
193,2099,2099,07 07 2020 07 53,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
194,2120,2120,07 07 2020 07 45,bengaluru india,rt tnie apsrtc introducing mobile sanjeevini covid 19 test rural areas mobile janathabazar buses vijayawada
195,2126,2126,07 07 2020 07 44,bengaluru india,rt tnie apsrtc introducing mobile sanjeevini covid 19 test rural areas mobile janathabazar buses vijayawada
196,2131,2131,07 07 2020 07 44,bengaluru north india,rt forefront many critical issues speaking 1 rafaledeal 2 mspforfarmers 3 right
197,2164,2164,07 07 2020 07 31,bengaluru south india,rt tnie apsrtc introducing mobile sanjeevini covid 19 test rural areas mobile janathabazar buses vijayawada
198,2193,2193,07 07 2020 07 25,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
199,2276,2276,07 07 2020 07 05,bengaluru south india,rt innovative minds indian railways showcase creative skills combat covid ideal device ensure socialdis
200,2283,2283,07 07 2020 07 03,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
201,2289,2289,07 07 2020 07 02,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
202,2302,2302,07 07 2020 07 59,bengaluru india,rt growth new covid cases slowing delhi
203,2307,2307,07 07 2020 07 58,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
204,2344,2344,07 07 2020 07 51,bengaluru south india,rt mp please issue advisory tv channels scare people rubbish broadcast
205,2347,2347,07 07 2020 07 51,bengaluru india,rt covid surges clear world harshest lockdown india policy disaster resulted lockdown
206,2351,2351,07 07 2020 07 49,bengaluru india,rt job ready post covid world indian professionals brush softskills gain edge
207,2354,2354,07 07 2020 07 49,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
208,2368,2368,07 07 2020 07 45,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
209,2390,2390,07 07 2020 07 39,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
210,2420,2420,07 07 2020 07 29,bengaluru india,rt forefront many critical issues speaking 1 rafaledeal 2 mspforfarmers 3 right
211,2429,2429,07 07 2020 07 27,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
212,2433,2433,07 07 2020 07 26,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
213,2439,2439,07 07 2020 07 25,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
214,2445,2445,07 07 2020 07 25,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
215,2448,2448,07 07 2020 07 24,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
216,2465,2465,07 07 2020 07 18,bengaluru india,rt mariyamma among many beneficiaries receiving employment mgnregs andhra pradesh grateful
217,2466,2466,07 07 2020 07 17,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
218,2474,2474,07 07 2020 07 15,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
219,2479,2479,07 07 2020 07 14,bengaluru india,rt auctioning paintings donated rs 9 crore towards covid 19 relief sadhguru ishafo
220,2480,2480,07 07 2020 07 14,bengaluru india,rt mannan sadhguru contributes rs 9 crore towards covid relief second painting auctioned rs 5 1 crore
221,2482,2482,07 07 2020 07 14,bengaluru india,rt bubonic plague alert china black death connection happening china via bubonicpla
222,2484,2484,07 07 2020 07 13,bengaluru south india,rt sp breaking eb minister thangamani tested positive covid
223,2486,2486,07 07 2020 07 13,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
224,2495,2495,07 07 2020 07 10,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
225,2499,2499,07 07 2020 07 09,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
226,2508,2507,07 07 2020 07 07,bengaluru south india,rt sp breaking eb minister thangamani tested positive covid
227,2509,2509,07 07 2020 07 06,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
228,2529,2529,07 07 2020 07 03,bengaluru south india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
229,2530,2530,07 07 2020 07 03,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
230,2532,2532,07 07 2020 07 01,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
231,2557,2557,07 07 2020 06 51,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
232,2558,2558,07 07 2020 06 50,bengaluru india,rt stringent social distancing hygiene unique best practices ishayogacenter remained covid 19 free thr
233,2564,2564,07 07 2020 06 49,bengaluru india,rt forefront many critical issues speaking 1 rafaledeal 2 mspforfarmers 3 right
234,2566,2566,07 07 2020 06 49,bengaluru india,forefront many critical issues speaking 1 rafaledeal 2 mspforfarmers 3
235,2585,2585,07 07 2020 06 44,bengaluru india,rt please follow covid flow chart carefully steps help doctors amp bbmp take quick action treat
236,2587,2587,07 07 2020 06 44,bengaluru india,rt per data childbirths increased govt hospitals covid retaining low mortality rates whi
